record_id,schema_version,record_type,related_record_id,diffusant,diffusant_isotope,diffusant_valence,co_diffusant,diffusion_type,diffusion_type_qualifier,reference_frame,host_type,host_name,host_ima_name,host_formula,host_endmember,host_group,host_origin,crystallographic_direction,anisotropy_flag,polycrystal_flag,composition_as_reported,composition_basis,sio2_wt_pct,tio2_wt_pct,al2o3_wt_pct,cr2o3_wt_pct,feot_wt_pct,feo_wt_pct,fe2o3_wt_pct,mno_wt_pct,mgo_wt_pct,cao_wt_pct,na2o_wt_pct,k2o_wt_pct,p2o5_wt_pct,nio_wt_pct,other_oxides,mg_number,nbo_t,composition_notes,hydrous_flag,h2o_wt_pct,h2o_wt_pct_min,h2o_wt_pct_max,a_h2o,water_notes,t_k,t_min_k,t_max_k,t_original_value,t_original_unit,p_pa,p_min_pa,p_max_pa,p_original_value,p_original_unit,fo2_buffer,fo2_buffer_offset,log10_fo2_bar,fo2_constraint,apparatus,duration_s,d0_m2_s,log10_d0_m2_s,d0_unc_log10,d0_unc_type,d0_original_value,d0_original_unit,ea_j_mol,ea_unc_j_mol,ea_unc_type,ea_original_value,ea_original_unit,activation_volume_m3_mol,activation_volume_unc_m3_mol,activation_volume_original_value,activation_volume_original_unit,arrhenius_equation_form,gas_constant_used_j_mol_k,d_m2_s,log10_d_m2_s,d_unc_log10,d_unc_type,d_original_value,d_original_unit,n_experiments,n_temperature_points,fit_r_squared,method,experiment_geometry,analytical_technique,direct_measurement_flag,grain_boundary_contribution,concentration_dependent_flag,mixed_md_experiment_flag,quality_flag,t_calibration_notes,caveats,notes,extracted_from,compiler,compilation_date,review_status,citation_key,authors,year,title,journal,volume,pages,doi,source_locus
DDB000254,1.0.0,isothermal_d,,Rb,,,,tracer,none,unspecified,melt,Phonolite1,,,,melt_alkaline,,,false,false,phonolite1; SiO2=59.8;TiO2=0.78;Al2O3=19.52;FeOt=2.95;MgO=0.66;CaO=3.86;Na2O=5.5;K2O=7.31,wt_pct_oxide,59.8,0.78,19.52,,2.95,,,,0.66,3.86,5.5,7.31,,,,,,anhydrous_total=100.38,true,0.07,,,,,1523.15,1523.15,1523.15,1523.15,K,500000000,500000000,500000000,500,MPa,,,,,internally_heated_pressure_vessel,18000,,,,,,,,,,,,,,,,,,2.88403150313e-11,-10.54,,,2.88403150312661e-11,m2/s,,,,other,diffusion_couple,Synchotron XRF,true,,,false,use_with_caution,,,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=Tracer; 1s_error_as_printed=2.65629117872982e-12 (on D or lnD unspecified; not converted); Type_of_exp_as_printed=diffusion triple; Analytical_as_printed=Synchotron XRF; Apparatus_as_printed=IHPV; Capsule_as_printed=Au80Pd20; pres_medium_as_printed=Ar; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Behrens2009CG 259; 63,Behrens,2009,,Chemical Geology,259,63,10.1016/j.chemgeo.2008.10.014,"Zhang 2010 Table 1 xls, Entry# 254; Run# PR1"
DDB000255,1.0.0,isothermal_d,,Cs,,134-,,tracer,none,unspecified,melt,Albite melt,,,,melt_simple,,,false,false,Albite melt; SiO2=69;Al2O3=20.44;Na2O=10.9,wt_pct_oxide,69,,20.44,,,,,,,,10.9,,,,,,,anhydrous_total=100.34,,,,,,,1313.15,1313.15,1313.15,1313.15,K,100000,100000,100000,0.1,MPa,,,,,one_atm_furnace,900,,,,,,,,,,,,,,,,,,1.1e-13,-12.9586073148,,,1.1e-13,m2/s,,,,radiotracer,thin_film,Residual activity,true,,,false,use_with_caution,,,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=Tracer; Type_of_exp_as_printed=thin source; Analytical_as_printed=Residual activity; Apparatus_as_printed=furnace; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Jambon1976GCA 40; 897,Jambon,1976,,Geochimica et Cosmochimica Acta,40,897,10.1016/0016-7037(76)90138-1,"Zhang 2010 Table 1 xls, Entry# 256"
DDB000256,1.0.0,isothermal_d,,Cs,,134-,,tracer,none,unspecified,melt,Albite melt,,,,melt_simple,,,false,false,Albite melt; SiO2=69;Al2O3=20.44;Na2O=10.9,wt_pct_oxide,69,,20.44,,,,,,,,10.9,,,,,,,anhydrous_total=100.34,,,,,,,1210.15,1210.15,1210.15,1210.15,K,100000,100000,100000,0.1,MPa,,,,,one_atm_furnace,10000,,,,,,,,,,,,,,,,,,1.1e-14,-13.9586073148,,,1.1e-14,m2/s,,,,radiotracer,thin_film,Residual activity,true,,,false,use_with_caution,,,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=Tracer; Type_of_exp_as_printed=thin source; Analytical_as_printed=Residual activity; Apparatus_as_printed=furnace; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Jambon1976GCA 40; 897,Jambon,1976,,Geochimica et Cosmochimica Acta,40,897,10.1016/0016-7037(76)90138-1,"Zhang 2010 Table 1 xls, Entry# 257"
DDB000257,1.0.0,isothermal_d,,Cs,,134-,,tracer,none,unspecified,melt,Albite melt,,,,melt_simple,,,false,false,Albite melt; SiO2=69;Al2O3=20.44;Na2O=10.9,wt_pct_oxide,69,,20.44,,,,,,,,10.9,,,,,,,anhydrous_total=100.34,,,,,,,1133.15,1133.15,1133.15,1133.15,K,100000,100000,100000,0.1,MPa,,,,,one_atm_furnace,3600,,,,,,,,,,,,,,,,,,1.5e-15,-14.8239087409,,,1.5e-15,m2/s,,,,radiotracer,thin_film,Residual activity,true,,,false,use_with_caution,,,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=Tracer; Type_of_exp_as_printed=thin source; Analytical_as_printed=Residual activity; Apparatus_as_printed=furnace; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Jambon1976GCA 40; 897,Jambon,1976,,Geochimica et Cosmochimica Acta,40,897,10.1016/0016-7037(76)90138-1,"Zhang 2010 Table 1 xls, Entry# 258"
DDB000258,1.0.0,isothermal_d,,Cs,,134-,,tracer,none,unspecified,melt,Albite melt,,,,melt_simple,,,false,false,Albite melt; SiO2=69;Al2O3=20.44;Na2O=10.9,wt_pct_oxide,69,,20.44,,,,,,,,10.9,,,,,,,anhydrous_total=100.34,,,,,,,978.15,978.15,978.15,978.15,K,100000,100000,100000,0.1,MPa,,,,,one_atm_furnace,250000,,,,,,,,,,,,,,,,,,1.5e-17,-16.8239087409,,,1.5e-17,m2/s,,,,radiotracer,thin_film,Residual activity,true,,,false,use_with_caution,,,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=Tracer; Type_of_exp_as_printed=thin source; Analytical_as_printed=Residual activity; Apparatus_as_printed=furnace; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Jambon1976GCA 40; 897,Jambon,1976,,Geochimica et Cosmochimica Acta,40,897,10.1016/0016-7037(76)90138-1,"Zhang 2010 Table 1 xls, Entry# 259"
DDB000259,1.0.0,isothermal_d,,Cs,,134-,,tracer,none,unspecified,melt,Orthoclase melt,,,,melt_simple,,,false,false,Orthoclase melt; SiO2=64.62;Al2O3=18.25;Na2O=0.15;K2O=16.5,wt_pct_oxide,64.62,,18.25,,,,,,,,0.15,16.5,,,,,,anhydrous_total=99.52,,,,,,,1313.15,1313.15,1313.15,1313.15,K,100000,100000,100000,0.1,MPa,,,,,one_atm_furnace,900,,,,,,,,,,,,,,,,,,2.4e-12,-11.6197887583,,,2.4e-12,m2/s,,,,radiotracer,thin_film,Residual activity,true,,,false,use_with_caution,,,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=Tracer; Type_of_exp_as_printed=thin source; Analytical_as_printed=Residual activity; Apparatus_as_printed=furnace; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Jambon1976GCA 40; 897,Jambon,1976,,Geochimica et Cosmochimica Acta,40,897,10.1016/0016-7037(76)90138-1,"Zhang 2010 Table 1 xls, Entry# 260"
DDB000260,1.0.0,isothermal_d,,Cs,,134-,,tracer,none,unspecified,melt,Orthoclase melt,,,,melt_simple,,,false,false,Orthoclase melt; SiO2=64.62;Al2O3=18.25;Na2O=0.15;K2O=16.5,wt_pct_oxide,64.62,,18.25,,,,,,,,0.15,16.5,,,,,,anhydrous_total=99.52,,,,,,,1133.15,1133.15,1133.15,1133.15,K,100000,100000,100000,0.1,MPa,,,,,one_atm_furnace,3600,,,,,,,,,,,,,,,,,,1.3e-13,-12.8860566477,,,1.3e-13,m2/s,,,,radiotracer,thin_film,Residual activity,true,,,false,use_with_caution,,,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=Tracer; Type_of_exp_as_printed=thin source; Analytical_as_printed=Residual activity; Apparatus_as_printed=furnace; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Jambon1976GCA 40; 897,Jambon,1976,,Geochimica et Cosmochimica Acta,40,897,10.1016/0016-7037(76)90138-1,"Zhang 2010 Table 1 xls, Entry# 261"
DDB000261,1.0.0,isothermal_d,,Cs,,134-,,tracer,none,unspecified,melt,Orthoclase melt,,,,melt_simple,,,false,false,Orthoclase melt; SiO2=64.62;Al2O3=18.25;Na2O=0.15;K2O=16.5,wt_pct_oxide,64.62,,18.25,,,,,,,,0.15,16.5,,,,,,anhydrous_total=99.52,,,,,,,855.15,855.15,855.15,855.15,K,100000,100000,100000,0.1,MPa,,,,,one_atm_furnace,250000,,,,,,,,,,,,,,,,,,5.4e-16,-15.2676062402,,,5.4e-16,m2/s,,,,radiotracer,thin_film,Residual activity,true,,,false,use_with_caution,,,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=Tracer; Type_of_exp_as_printed=thin source; Analytical_as_printed=Residual activity; Apparatus_as_printed=furnace; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Jambon1976GCA 40; 897,Jambon,1976,,Geochimica et Cosmochimica Acta,40,897,10.1016/0016-7037(76)90138-1,"Zhang 2010 Table 1 xls, Entry# 262"
DDB000262,1.0.0,isothermal_d,,Cs,,134-,,tracer,none,unspecified,melt,Basalt1,,,,melt_basalt,,,false,false,Basalt1; SiO2=45.89;TiO2=3.72;Al2O3=16.55;FeOt=11.759;MnO=0.18;MgO=6.3;CaO=9.62;Na2O=3.72;K2O=1.66;P2O5=0.52,wt_pct_oxide,45.89,3.72,16.55,,11.759,,,0.18,6.3,9.62,3.72,1.66,0.52,,,,,anhydrous_total=99.919,,,,,,,1577.15,1577.15,1577.15,1577.15,K,100000,100000,100000,0.1,MPa,,,,,one_atm_furnace,172800,,,,,,,,,,,,,,,,,,1e-11,-11,,,1e-11,m2/s,,,,radiotracer,thin_film,Residual activity,true,,,false,use_with_caution,,,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=Tracer; Type_of_exp_as_printed=thin source; Analytical_as_printed=Residual activity; Apparatus_as_printed=furnace; Capsule_as_printed=Pt; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Lowry1982CMP 80; 254,Lowry,1982,,Contributions to Mineralogy and Petrology,80,254,10.1007/bf00371355,"Zhang 2010 Table 1 xls, Entry# 263"
DDB000263,1.0.0,isothermal_d,,Cs,,134-,,tracer,none,unspecified,melt,Basalt1,,,,melt_basalt,,,false,false,Basalt1; SiO2=45.89;TiO2=3.72;Al2O3=16.55;FeOt=11.759;MnO=0.18;MgO=6.3;CaO=9.62;Na2O=3.72;K2O=1.66;P2O5=0.52,wt_pct_oxide,45.89,3.72,16.55,,11.759,,,0.18,6.3,9.62,3.72,1.66,0.52,,,,,anhydrous_total=99.919,,,,,,,1576.15,1576.15,1576.15,1576.15,K,100000,100000,100000,0.1,MPa,,,,,one_atm_furnace,259380,,,,,,,,,,,,,,,,,,9.7e-12,-11.0132282657,,,9.7e-12,m2/s,,,,radiotracer,thin_film,Residual activity,true,,,false,use_with_caution,,,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=Tracer; Type_of_exp_as_printed=thin source; Analytical_as_printed=Residual activity; Apparatus_as_printed=furnace; Capsule_as_printed=Pt; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Lowry1982CMP 80; 254,Lowry,1982,,Contributions to Mineralogy and Petrology,80,254,10.1007/bf00371355,"Zhang 2010 Table 1 xls, Entry# 264"
DDB000264,1.0.0,isothermal_d,,Cs,,134-,,tracer,none,unspecified,melt,Basalt1,,,,melt_basalt,,,false,false,Basalt1; SiO2=45.89;TiO2=3.72;Al2O3=16.55;FeOt=11.759;MnO=0.18;MgO=6.3;CaO=9.62;Na2O=3.72;K2O=1.66;P2O5=0.52,wt_pct_oxide,45.89,3.72,16.55,,11.759,,,0.18,6.3,9.62,3.72,1.66,0.52,,,,,anhydrous_total=99.919,,,,,,,1624.15,1624.15,1624.15,1624.15,K,100000,100000,100000,0.1,MPa,,,,,one_atm_furnace,327600,,,,,,,,,,,,,,,,,,2.4e-11,-10.6197887583,,,2.4e-11,m2/s,,,,radiotracer,thin_film,Residual activity,true,,,false,use_with_caution,,,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=Tracer; Type_of_exp_as_printed=thin source; Analytical_as_printed=Residual activity; Apparatus_as_printed=furnace; Capsule_as_printed=Pt; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Lowry1982CMP 80; 254,Lowry,1982,,Contributions to Mineralogy and Petrology,80,254,10.1007/bf00371355,"Zhang 2010 Table 1 xls, Entry# 265"
DDB000265,1.0.0,isothermal_d,,Cs,,134-,,tracer,none,unspecified,melt,Basalt1,,,,melt_basalt,,,false,false,Basalt1; SiO2=45.89;TiO2=3.72;Al2O3=16.55;FeOt=11.759;MnO=0.18;MgO=6.3;CaO=9.62;Na2O=3.72;K2O=1.66;P2O5=0.52,wt_pct_oxide,45.89,3.72,16.55,,11.759,,,0.18,6.3,9.62,3.72,1.66,0.52,,,,,anhydrous_total=99.919,,,,,,,1624.15,1624.15,1624.15,1624.15,K,100000,100000,100000,0.1,MPa,,,,,one_atm_furnace,259200,,,,,,,,,,,,,,,,,,2.1e-11,-10.6777807053,,,2.1e-11,m2/s,,,,radiotracer,thin_film,Residual activity,true,,,false,use_with_caution,,,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=Tracer; Type_of_exp_as_printed=thin source; Analytical_as_printed=Residual activity; Apparatus_as_printed=furnace; Capsule_as_printed=Pt; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Lowry1982CMP 80; 254,Lowry,1982,,Contributions to Mineralogy and Petrology,80,254,10.1007/bf00371355,"Zhang 2010 Table 1 xls, Entry# 266"
DDB000266,1.0.0,isothermal_d,,Cs,,134-,,tracer,none,unspecified,melt,Basalt1,,,,melt_basalt,,,false,false,Basalt1; SiO2=45.89;TiO2=3.72;Al2O3=16.55;FeOt=11.759;MnO=0.18;MgO=6.3;CaO=9.62;Na2O=3.72;K2O=1.66;P2O5=0.52,wt_pct_oxide,45.89,3.72,16.55,,11.759,,,0.18,6.3,9.62,3.72,1.66,0.52,,,,,anhydrous_total=99.919,,,,,,,1624.15,1624.15,1624.15,1624.15,K,100000,100000,100000,0.1,MPa,,,,,one_atm_furnace,248400,,,,,,,,,,,,,,,,,,1.8e-11,-10.7447274949,,,1.8e-11,m2/s,,,,radiotracer,thin_film,Residual activity,true,,,false,use_with_caution,,,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=Tracer; Type_of_exp_as_printed=thin source; Analytical_as_printed=Residual activity; Apparatus_as_printed=furnace; Capsule_as_printed=Pt; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Lowry1982CMP 80; 254,Lowry,1982,,Contributions to Mineralogy and Petrology,80,254,10.1007/bf00371355,"Zhang 2010 Table 1 xls, Entry# 267"
DDB000267,1.0.0,isothermal_d,,Cs,,134-,,tracer,none,unspecified,melt,Basalt1,,,,melt_basalt,,,false,false,Basalt1; SiO2=45.89;TiO2=3.72;Al2O3=16.55;FeOt=11.759;MnO=0.18;MgO=6.3;CaO=9.62;Na2O=3.72;K2O=1.66;P2O5=0.52,wt_pct_oxide,45.89,3.72,16.55,,11.759,,,0.18,6.3,9.62,3.72,1.66,0.52,,,,,anhydrous_total=99.919,,,,,,,1674.15,1674.15,1674.15,1674.15,K,100000,100000,100000,0.1,MPa,,,,,one_atm_furnace,608400,,,,,,,,,,,,,,,,,,3.5e-11,-10.4559319556,,,3.5e-11,m2/s,,,,radiotracer,thin_film,Residual activity,true,,,false,use_with_caution,,,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=Tracer; Type_of_exp_as_printed=thin source; Analytical_as_printed=Residual activity; Apparatus_as_printed=furnace; Capsule_as_printed=Pt; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Lowry1982CMP 80; 254,Lowry,1982,,Contributions to Mineralogy and Petrology,80,254,10.1007/bf00371355,"Zhang 2010 Table 1 xls, Entry# 268"
DDB000268,1.0.0,isothermal_d,,Cs,,134-,,tracer,none,unspecified,melt,Basalt1,,,,melt_basalt,,,false,false,Basalt1; SiO2=45.89;TiO2=3.72;Al2O3=16.55;FeOt=11.759;MnO=0.18;MgO=6.3;CaO=9.62;Na2O=3.72;K2O=1.66;P2O5=0.52,wt_pct_oxide,45.89,3.72,16.55,,11.759,,,0.18,6.3,9.62,3.72,1.66,0.52,,,,,anhydrous_total=99.919,,,,,,,1675.15,1675.15,1675.15,1675.15,K,100000,100000,100000,0.1,MPa,,,,,one_atm_furnace,345600,,,,,,,,,,,,,,,,,,3.2e-11,-10.4948500217,,,3.2e-11,m2/s,,,,radiotracer,thin_film,Residual activity,true,,,false,use_with_caution,,,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=Tracer; Type_of_exp_as_printed=thin source; Analytical_as_printed=Residual activity; Apparatus_as_printed=furnace; Capsule_as_printed=Pt; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Lowry1982CMP 80; 254,Lowry,1982,,Contributions to Mineralogy and Petrology,80,254,10.1007/bf00371355,"Zhang 2010 Table 1 xls, Entry# 269"
DDB000269,1.0.0,isothermal_d,,Cs,,134-,,tracer,none,unspecified,melt,Andesite2,,,,melt_andesite,,,false,false,Andesite2; SiO2=57.76;TiO2=0.85;Al2O3=19.14;FeOt=6.281;MnO=0.11;MgO=3.45;CaO=6.27;Na2O=4.31;K2O=1.79;P2O5=0.2,wt_pct_oxide,57.76,0.85,19.14,,6.281,,,0.11,3.45,6.27,4.31,1.79,0.2,,,,,anhydrous_total=100.161,,,,,,,1577.15,1577.15,1577.15,1577.15,K,100000,100000,100000,0.1,MPa,,,,,one_atm_furnace,172800,,,,,,,,,,,,,,,,,,1.9e-12,-11.721246399,,,1.9e-12,m2/s,,,,radiotracer,thin_film,Residual activity,true,,,false,use_with_caution,,,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=Tracer; Type_of_exp_as_printed=thin source; Analytical_as_printed=Residual activity; Apparatus_as_printed=furnace; Capsule_as_printed=Pt; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Lowry1982CMP 80; 254,Lowry,1982,,Contributions to Mineralogy and Petrology,80,254,10.1007/bf00371355,"Zhang 2010 Table 1 xls, Entry# 270"
DDB000270,1.0.0,isothermal_d,,Cs,,134-,,tracer,none,unspecified,melt,Andesite2,,,,melt_andesite,,,false,false,Andesite2; SiO2=57.76;TiO2=0.85;Al2O3=19.14;FeOt=6.281;MnO=0.11;MgO=3.45;CaO=6.27;Na2O=4.31;K2O=1.79;P2O5=0.2,wt_pct_oxide,57.76,0.85,19.14,,6.281,,,0.11,3.45,6.27,4.31,1.79,0.2,,,,,anhydrous_total=100.161,,,,,,,1569.15,1569.15,1569.15,1569.15,K,100000,100000,100000,0.1,MPa,,,,,one_atm_furnace,604800,,,,,,,,,,,,,,,,,,2.23e-12,-11.651695137,,,2.23e-12,m2/s,,,,radiotracer,thin_film,Residual activity,true,,,false,use_with_caution,,,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=Tracer; Type_of_exp_as_printed=thin source; Analytical_as_printed=Residual activity; Apparatus_as_printed=furnace; Capsule_as_printed=Pt; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Lowry1982CMP 80; 254,Lowry,1982,,Contributions to Mineralogy and Petrology,80,254,10.1007/bf00371355,"Zhang 2010 Table 1 xls, Entry# 271"
DDB000271,1.0.0,isothermal_d,,Cs,,134-,,tracer,none,unspecified,melt,Andesite2,,,,melt_andesite,,,false,false,Andesite2; SiO2=57.76;TiO2=0.85;Al2O3=19.14;FeOt=6.281;MnO=0.11;MgO=3.45;CaO=6.27;Na2O=4.31;K2O=1.79;P2O5=0.2,wt_pct_oxide,57.76,0.85,19.14,,6.281,,,0.11,3.45,6.27,4.31,1.79,0.2,,,,,anhydrous_total=100.161,,,,,,,1623.15,1623.15,1623.15,1623.15,K,100000,100000,100000,0.1,MPa,,,,,one_atm_furnace,259812,,,,,,,,,,,,,,,,,,4.2e-12,-11.3767507096,,,4.2e-12,m2/s,,,,radiotracer,thin_film,Residual activity,true,,,false,use_with_caution,,,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=Tracer; Type_of_exp_as_printed=thin source; Analytical_as_printed=Residual activity; Apparatus_as_printed=furnace; Capsule_as_printed=Pt; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Lowry1982CMP 80; 254,Lowry,1982,,Contributions to Mineralogy and Petrology,80,254,10.1007/bf00371355,"Zhang 2010 Table 1 xls, Entry# 272"
DDB000272,1.0.0,isothermal_d,,Cs,,134-,,tracer,none,unspecified,melt,Andesite2,,,,melt_andesite,,,false,false,Andesite2; SiO2=57.76;TiO2=0.85;Al2O3=19.14;FeOt=6.281;MnO=0.11;MgO=3.45;CaO=6.27;Na2O=4.31;K2O=1.79;P2O5=0.2,wt_pct_oxide,57.76,0.85,19.14,,6.281,,,0.11,3.45,6.27,4.31,1.79,0.2,,,,,anhydrous_total=100.161,,,,,,,1623.15,1623.15,1623.15,1623.15,K,100000,100000,100000,0.1,MPa,,,,,one_atm_furnace,432360,,,,,,,,,,,,,,,,,,4.9e-12,-11.30980392,,,4.9e-12,m2/s,,,,radiotracer,thin_film,Residual activity,true,,,false,use_with_caution,,,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=Tracer; Type_of_exp_as_printed=thin source; Analytical_as_printed=Residual activity; Apparatus_as_printed=furnace; Capsule_as_printed=Pt; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Lowry1982CMP 80; 254,Lowry,1982,,Contributions to Mineralogy and Petrology,80,254,10.1007/bf00371355,"Zhang 2010 Table 1 xls, Entry# 273"
DDB000273,1.0.0,isothermal_d,,Cs,,134-,,tracer,none,unspecified,melt,Andesite2,,,,melt_andesite,,,false,false,Andesite2; SiO2=57.76;TiO2=0.85;Al2O3=19.14;FeOt=6.281;MnO=0.11;MgO=3.45;CaO=6.27;Na2O=4.31;K2O=1.79;P2O5=0.2,wt_pct_oxide,57.76,0.85,19.14,,6.281,,,0.11,3.45,6.27,4.31,1.79,0.2,,,,,anhydrous_total=100.161,,,,,,,1672.15,1672.15,1672.15,1672.15,K,100000,100000,100000,0.1,MPa,,,,,one_atm_furnace,345600,,,,,,,,,,,,,,,,,,6.3e-12,-11.2006594505,,,6.3e-12,m2/s,,,,radiotracer,thin_film,Residual activity,true,,,false,use_with_caution,,,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=Tracer; Type_of_exp_as_printed=thin source; Analytical_as_printed=Residual activity; Apparatus_as_printed=furnace; Capsule_as_printed=Pt; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Lowry1982CMP 80; 254,Lowry,1982,,Contributions to Mineralogy and Petrology,80,254,10.1007/bf00371355,"Zhang 2010 Table 1 xls, Entry# 274"
DDB000274,1.0.0,isothermal_d,,Cs,,134-,,tracer,none,unspecified,melt,Andesite2,,,,melt_andesite,,,false,false,Andesite2; SiO2=57.76;TiO2=0.85;Al2O3=19.14;FeOt=6.281;MnO=0.11;MgO=3.45;CaO=6.27;Na2O=4.31;K2O=1.79;P2O5=0.2,wt_pct_oxide,57.76,0.85,19.14,,6.281,,,0.11,3.45,6.27,4.31,1.79,0.2,,,,,anhydrous_total=100.161,,,,,,,1674.15,1674.15,1674.15,1674.15,K,100000,100000,100000,0.1,MPa,,,,,one_atm_furnace,266400,,,,,,,,,,,,,,,,,,7.1e-12,-11.1487416513,,,7.1e-12,m2/s,,,,radiotracer,thin_film,Residual activity,true,,,false,use_with_caution,,,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=Tracer; Type_of_exp_as_printed=thin source; Analytical_as_printed=Residual activity; Apparatus_as_printed=furnace; Capsule_as_printed=Pt; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Lowry1982CMP 80; 254,Lowry,1982,,Contributions to Mineralogy and Petrology,80,254,10.1007/bf00371355,"Zhang 2010 Table 1 xls, Entry# 275"
DDB000275,1.0.0,isothermal_d,,Cs,,,,tracer,none,unspecified,melt,Rhyolite5,,,,melt_rhyolite,,,false,false,Rhyolite5; SiO2=73.01;TiO2=0.2;Al2O3=12.57;FeOt=2.71;MnO=0.05;MgO=0.54;CaO=0.41;Na2O=5.05;K2O=4.6,wt_pct_oxide,73.01,0.2,12.57,,2.71,,,0.05,0.54,0.41,5.05,4.6,,,,,,anhydrous_total=99.14,true,0.52,,,,,875.15,875.15,875.15,875.15,K,100000000,100000000,100000000,100,MPa,,,,,one_atm_furnace,250000,,,,,,,,,,,,,,,,,,3.3e-18,-17.4814860601,,,3.3e-18,m2/s,,,,radiotracer,thin_film,Residual activity,true,,,false,use_with_caution,,,provenance=compilation_2010; v0_source=zhang_table1; Type_of_dif_as_printed=Tracer; Type_of_exp_as_printed=thin source; Analytical_as_printed=Residual activity; Apparatus_as_printed=furnace; Capsule_as_printed=Pt; R unstated in spreadsheet; compiler gas_constant_used_j_mol_k=8.314,supplement,"Holycross, M.",2026-08-31,draft,Jambon1982JGR 87; 10797,Jambon,1982,,Journal of Geophysical Research,87,10797,10.1029/jb087ib13p10797,"Zhang 2010 Table 1 xls, Entry# 276"
